Station_name,Date,Temp_max,Temp_avg,Temp_min,RH_max,RH_min
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-29,106,92,80,63,19
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-28,103,89,75,72,24
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-27,101,89,79,66,28
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-26,103,91,80,66,26
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-25,102,90,79,63,26
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-24,101,87,77,75,21
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-23,103,87,78,81,29
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-22,97,85,72,87,34
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-21,97,84,75,90,39
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-20,94,85,75,90,39
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-19,97,83,76,89,34
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-18,103,87,75,91,26
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-17,104,91,81,61,25
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-16,103,97,88,56,16
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-15,,,,,
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-14,97,83,76,86,38
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-13,104,88,74,93,18
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-12,103,85,76,91,26
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-11,102,90,82,63,12
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-10,103,91,83,55,19
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-09,100,90,77,78,26
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-08,103,91,77,76,22
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-07,105,92,79,73,19
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-06,107,94,80,60,16
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-05,103,90,77,75,21
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-04,96,87,77,80,33
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-03,97,91,84,53,31
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-02,106,95,83,62,18
"Bartlett Lake, # 50827, Elev. 1,780 ft.",2022-08-01,104,93,82,69,20
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-31,106,96,82,45,18
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-30,110,97,84,47,14
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-29,104,93,80,73,24
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-28,98,88,75,81,31
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-27,98,86,76,76,30
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-26,103,92,80,64,27
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-25,100,90,79,71,32
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-24,100,88,78,65,29
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-23,100,90,78,78,32
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-22,97,86,73,80,37
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-21,91,81,71,93,44
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-20,91,82,74,96,48
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-19,98,83,72,99,33
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-18,103,89,80,74,29
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-17,102,90,83,64,32
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-16,102,91,80,68,30
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-15,98,87,76,95,33
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-14,100,85,76,93,33
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-13,100,88,76,83,29
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-12,99,87,74,99,29
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-11,100,89,78,82,28
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-10,100,86,78,78,30
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-09,98,86,76,81,37
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-08,100,91,84,54,33
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-07,99,91,82,62,27
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-06,107,96,83,54,20
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-05,98,87,74,91,29
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-04,93,82,72,99,37
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-03,100,93,86,47,28
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-02,102,94,82,65,26
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-08-01,100,90,80,78,32
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-31,110,99,89,35,18
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-30,112,98,81,64,17
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-29,107,96,82,76,26
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-28,105,92,80,81,31
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-27,105,92,84,74,31
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-26,107,96,83,67,24
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-25,103,93,81,71,33
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-24,103,93,85,57,27
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-23,106,93,82,68,30
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-22,101,90,77,80,32
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-21,98,86,77,87,37
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-20,98,86,76,95,44
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-19,97,85,75,95,42
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-18,105,91,80,84,33
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-17,107,94,85,67,31
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-16,106,95,83,70,29
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-15,101,90,78,97,29
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-14,104,89,79,93,32
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-13,106,92,80,74,27
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-12,103,91,83,66,31
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-11,106,94,82,75,26
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-10,104,91,82,75,30
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-09,102,92,80,78,31
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-08,104,95,87,63,31
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-07,104,95,87,54,32
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-06,109,97,85,61,23
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-05,103,90,76,95,29
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-04,93,84,73,100,41
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-03,104,96,88,43,28
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-02,107,97,86,56,27
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-08-01,104,93,81,77,32
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-31,108,97,84,46,15
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-30,110,97,83,51,14
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-29,107,96,83,60,21
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-28,103,91,80,64,29
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-27,103,91,79,63,23
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-26,106,94,81,71,23
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-25,101,92,80,64,30
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-24,101,91,81,60,28
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-23,104,92,80,79,28
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-22,98,87,73,90,33
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-21,95,83,73,93,36
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-20,97,84,72,91,38
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-19,98,83,76,90,35
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-18,104,90,78,82,27
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-17,106,92,85,56,28
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-16,104,94,81,66,22
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-15,101,89,77,91,30
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-14,101,88,79,85,28
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-13,104,91,79,68,24
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-12,102,90,82,63,30
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-11,104,93,81,69,23
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-10,102,89,83,65,29
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-09,100,87,75,90,32
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-08,102,93,84,65,27
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-07,102,94,85,57,28
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-06,108,96,81,70,19
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-05,102,89,75,89,23
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-04,94,85,75,95,33
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-03,101,95,89,37,26
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-02,105,96,87,47,22
"Camelback Rd. @ Loop 303, # 50875, Elev. 1,080 ft.",2022-08-01,102,93,81,70,27
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-31,100,89,77,51,22
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-30,104,92,76,52,17
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-29,98,87,75,68,24
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-28,94,84,74,67,32
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-27,94,85,76,62,31
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-26,96,86,77,69,30
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-25,94,85,77,63,35
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-24,93,83,74,70,37
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-23,94,84,75,80,38
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-22,90,80,70,79,42
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-21,89,78,69,95,44
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-20,89,79,72,89,48
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-19,90,78,69,96,43
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-18,97,83,70,96,32
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-17,98,86,78,66,33
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-16,96,87,76,64,28
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-15,93,84,72,81,33
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-14,91,81,74,78,42
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-13,96,85,72,80,29
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-12,96,81,71,92,35
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-11,96,86,77,65,26
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-10,94,85,76,70,35
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-09,91,83,72,95,36
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-08,96,86,76,59,31
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-07,99,87,78,58,27
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-06,101,90,77,57,21
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-05,95,85,73,75,29
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-04,89,82,72,84,41
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-03,91,86,80,52,36
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-02,97,89,78,63,29
"Carefree Ranch, # 50210, Elev. 2,960 ft.",2022-08-01,96,86,77,75,32
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-31,110,100,90,32,15
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-30,112,100,87,44,13
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-29,108,98,88,49,18
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-28,104,94,84,53,28
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-27,103,94,86,48,22
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-26,106,97,88,55,22
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-25,102,95,86,51,29
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-24,104,93,86,48,24
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-23,106,94,87,58,26
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-22,99,89,78,76,33
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-21,97,85,77,80,38
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-20,97,87,73,93,42
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-19,97,85,78,89,39
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-18,105,91,80,78,25
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-17,106,95,89,50,28
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-16,105,96,87,50,22
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-15,102,91,80,77,28
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-14,104,89,83,72,27
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-13,106,93,83,66,22
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-12,104,92,83,65,28
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-11,105,95,86,56,22
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-10,103,92,85,57,27
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-09,100,88,76,91,31
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-08,104,95,88,50,28
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-07,103,96,89,42,25
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-06,109,98,85,56,18
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-05,103,93,81,74,22
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-04,94,87,75,93,33
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-03,103,96,90,35,25
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-02,107,97,88,50,22
"City of Glendale, # 50065, Elev. 1,150 ft.",2022-08-01,104,94,85,59,27
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-31,103,92,81,47,23
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-30,107,93,78,74,20
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-29,102,91,78,76,25
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-28,99,88,77,78,32
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-27,100,88,79,66,31
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-26,100,90,80,74,28
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-25,97,88,78,82,37
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-24,95,85,77,69,34
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-23,99,88,78,75,33
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-22,94,89,82,73,38
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-21,,,,,
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-20,,,,,
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-19,95,79,71,100,40
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-18,100,85,74,95,32
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-17,101,89,79,72,31
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-16,100,90,79,69,29
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-15,97,85,73,95,35
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-14,96,83,76,92,39
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-13,100,87,75,83,30
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-12,100,85,74,90,33
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-11,100,89,78,72,31
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-10,99,89,79,67,30
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-09,95,84,70,99,34
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-08,100,90,81,61,31
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-07,100,90,81,56,28
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-06,103,92,76,79,23
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-05,98,88,75,80,31
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-04,88,82,71,97,46
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-03,96,88,77,72,33
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-02,102,92,83,61,29
"Crossroads Park, # 50330, Elev. 1,270 ft.",2022-08-01,99,90,79,67,33
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-31,106,95,81,52,21
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-30,109,96,79,58,17
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-29,106,94,81,58,24
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-28,101,91,80,65,30
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-27,99,89,80,67,30
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-26,103,92,82,74,27
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-25,99,90,79,83,33
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-24,98,89,79,68,33
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-23,100,90,79,85,33
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-22,96,85,73,95,39
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-21,94,82,75,88,39
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-20,95,84,72,92,43
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-19,97,83,74,94,42
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-18,103,89,76,89,31
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-17,103,93,84,64,30
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-16,103,94,81,66,27
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-15,99,89,77,85,31
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-14,98,86,81,74,38
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-13,103,90,77,90,26
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-12,101,87,78,83,33
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-11,102,93,83,59,26
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-10,100,90,83,62,33
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-09,97,87,74,96,35
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-08,102,93,84,52,31
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-07,102,92,84,64,30
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-06,106,95,80,63,23
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-05,101,90,77,75,27
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-04,92,86,77,86,43
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-03,97,91,85,59,32
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-02,104,94,84,70,28
"Desert Mountain School, # 50187, Elev. 1,810 ft.",2022-08-01,102,92,82,75,33
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-31,107,98,89,34,19
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-30,110,98,86,45,18
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-29,105,95,86,52,27
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-28,100,93,84,58,29
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-27,102,92,85,49,26
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-26,103,95,86,56,26
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-25,100,92,85,57,34
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-24,100,91,83,54,29
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-23,102,92,82,69,32
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-22,97,87,78,74,34
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-21,93,83,76,81,41
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-20,94,85,74,85,45
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-19,94,83,76,84,44
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-18,102,89,79,80,29
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-17,104,94,87,55,30
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-16,103,94,85,54,29
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-15,99,89,77,84,32
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-14,100,86,79,85,32
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-13,103,91,80,68,25
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-12,101,90,79,72,30
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-11,103,93,83,61,26
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-10,102,90,83,61,30
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-09,97,86,72,95,32
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-08,101,93,84,54,28
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-07,101,93,86,44,29
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-06,105,96,84,52,23
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-05,100,90,79,73,26
"Durango Complex, # 50033, Elev. 1,050 ft.",2022-08-04,92,84,73,97,38
